UUID,Nav code,Nom du Produit,Concept mapping,"Dosage Form (Tablet, etc)"
b58ccc22-ada0-48ac-bc0e-cc3e977f956f,10454,"Nitrofurantoin, 100mg tablet",CIEL:80696,
32cdeae7-8106-4ac4-9503-b53686167c5b,10361,"Nitroglycerin, 500 microgram sublingual tablet",CIEL:80704,
e2d08fbe-5772-4721-a128-90a064c5c21a,11478,"Nitroglycerin, Solution for injection, 1mg/mL, 50mL vial",CIEL:80704,
e62195c1-0180-4d3d-b724-fc83fc6c6322,10757,"Noradrenaline acid tartrate, Solution for injection, 1mg/mL, 1mL ampoule",CIEL:80779,
78fad7bc-dfbe-11e9-8a34-2a2ae2dbcce4,10787,"Nutritional supplement, for premature infants, High protein, 59mL (2oz) bottle",CIEL:165577,
f1ea0247-cba8-40d3-b36b-2c63314ba775,10665,"Nystatin, 100,00 IU vaginal tablet",PIH:919,
9b28cb67-999c-4fc3-aa9c-31237058fe1c,11803,"Nystatin, Oral suspension, 100,000 IU/mL, 30mL bottle",PIH:919,
4582259d-01df-4d08-ae6b-eebf651bdba6,19379,"Ofloxacin, Eye drop, 0.3%, 5mL bottle",PIH:1418,
c6a90bb2-fce4-11e9-8f0b-362b9e155667,10043,"Omeprazole sodium, Powder for solution for infusion, 40mg vial with solvent",CIEL:81041,
cb6d3cfb-4d14-4473-af64-88a69bc09a43,10336,"Omeprazole, 20mg capsule of enteric coated granules",CIEL:81041,
2756c28d-aa30-4b9b-a3a0-6ec310790ecf,12349,"Ondansetron hydrochloride, 4mg film coated tablet",PIH:7663,
b6ab8392-2575-44be-b107-23d5e5986679,11248,"Ondansetron hydrochloride, Solution for injection, 2mg/mL, 2mL ampoule",CIEL:81073,
1c67f8f0-531c-418d-94b6-391db8d8bdde,12336,"Oral Rehydration Salts (ORS), Low osmolarity, 20.5 grams (for 1 liter) sachet",PIH:351,
af8c2452-dfbe-11e9-8a34-2a2ae2dbcce4,11411,"Oral Rehydration Salts for Malnutrition (ReSoMal), 84 grams (for 2 liter) sachet",CIEL:351,
5b971c12-a4b7-42c8-8001-72a0b1b032bf,12104,"Oxymetazoline, Nasal spray, 0.05%, 15mL bottle",CIEL:81345,
599d41db-2106-418d-b906-10df84ab63d3,12288,"Oxytocin, Solution for injection, 10 IU/mL, 1mL ampoule",CIEL:81369,
c3ecd998-91d4-11e8-9eb6-529269fb1459,11773,"Paclitaxel, Concentrate for solution for infusion, 6mg/mL, 50mL vial",CIEL:81410,
60520315-2c98-425a-b404-d282f8c841ec,12198,"Paracetamol, 100mg rectal suppository",PIH:89,
c5dc28df-0d19-4b20-b587-53e751ad4e40,16385,"Paracetamol, 100mg tablet",PIH:89,
344fea71-ef04-47f8-86f2-0d3937ac4a32,12216,"Paracetamol, 500mg tablet",PIH:89,
c8c2ee30-a0da-4205-acd2-6d0c8599d054,11708,"Paracetamol, Oral solution, 120mg/5mL, 100mL bottle",PIH:89,
0613de99-3f35-4365-aea2-1bb2dca99254,12698,"Paracetamol, Solution for infusion, 10mg/mL, 100mL vial",PIH:89,
a40da146-c981-11e7-abc4-cec278b6b50a,11260,"Paraffin, soft white, 100g (Petroleum jelly)",PIH:2939,
caafe7da-6566-4f50-9421-f45090c937ca,11104,"Paraffin, White soft, 30gram (Petroleum jelly)",PIH:2939,
e9b03b0c-1bcb-4e85-8787-bfe3b18af8b3,10962,"Pantoprazole, Powder for solution for injection, 40mg vial",PIH:763,
93560fa9-4cea-4b6e-996e-5737a21dc7db,11313,"Permethrin, Scalp and hair lotion, 1%, 100mL bottle",CIEL:81834,
9a499fca-699e-4809-8175-732ef43d5c14,11829,"Phenobarbital, 50mg tablet",CIEL:81951,
4eb3c71f-b716-4f01-beb7-394cebd6c191,10764,"Phenobarbital, Solution for injection, 100mg/mL, 2mL ampoule",CIEL:81951,
7db9cb29-855d-4a30-aa76-4b8059bee0d5,12144,"Phenobarbital, Solution for injection, 100mg/mL, 1mL ampoule",CIEL:81951,
3fbb89a0-652f-4675-b087-63ce1bed098f,11738,"Phenoxymethylpenicillin (Penicillin V), 250mg tablet",CIEL:81730,
d3c6ca69-ce10-406f-961a-de6df6f7e0f8,11300,"Phenylephrine hydrochloride, Solution for injection, 10mg/mL, 1mL ampoule",CIEL:82000,
34dd5905-c28d-4cf8-8ebe-0b83e5093e17,10225,"Phenytoin sodium, 100mg film coated tablet",CIEL:82024,
d8297181-0a3f-48fc-89c5-cc283e5a8d42,10313,"Phenytoin sodium, Solution for injection, 50mg/mL, 5mL ampoule",CIEL:82024,
75d33db4-bf26-4647-98e1-62bc99da223a,10571,"Phytomenadione (Vitamin K1), Solution for injection, 10mg/mL, 1mL ampoule",CIEL:86353,
201548de-1b97-45e9-84c7-8b4dde50e589,10213,"Pilocarpine, Eye drop, 2%, 10mL bottle",CIEL:82082,
ca4a470d-2b7f-4ff9-b543-6c59d579d6c5,10104,"Plasma substitute, Gelatin 4%, 500mL bottle",CIEL:84388,
99cba1bb-749b-463d-ba90-56ecd6e108c2,10473,"Polyethylene Glycol (e.g. Macrogol) 3350, Powder for oral solution, 13.8 gram sachet",PIH:13302,
78fac646-dfbe-11e9-8a34-2a2ae2dbcce4,11887,"Potassium Chloride 20mEq + Dextrose 5% + Sodium chloride 0.45%, Intravenous infusion, 1000mL bag",CIEL:104741,
78fac786-dfbe-11e9-8a34-2a2ae2dbcce4,11888,"Potassium Chloride 20mEq + Sodium chloride 0.9%, Intravenous infusion, 1000mL bag",CIEL:105202,
78fac8bc-dfbe-11e9-8a34-2a2ae2dbcce4,11889,"Potassium Chloride 40mEq + Dextrose 5% + Sodium chloride 0.45%, Intravenous infusion, 1000mL bag",CIEL:104741,
78fac9e8-dfbe-11e9-8a34-2a2ae2dbcce4,11900,"Potassium Chloride 40mEq + Sodium chloride 0.9%, Intravenous infusion, 1000mL bag",CIEL:105202,
086b2092-a2e9-4a66-8790-7eb12ca328f2,10406,"Potassium chloride, 600mg (8mEq) slow release tablet",PIH:4057,
663a9864-838b-417c-b301-1f05386a7705,11079,"Potassium chloride, Solution for injection, 10%, (100mg/mL), 10mL ampoule",PIH:4057,
63a49102-fdcf-42a7-8950-4ea6a1b85635,11527,"Potassium removal/Hyperkalaemia, Sodium polystyrene sulphonate, 454 gram container",CIEL:84099,
06ec3886-5461-4371-be7a-f48ce7e4d542,11203,"Povidone iodine, 10%, 200mL bottle",CIEL:82384,
f75e1e96-b1be-11e3-a5e2-0800200c9a66,10066,"Pravastatin, 20mg tablet",CIEL:82411,
c3ece294-91d4-11e8-9eb6-529269fb1459,11290,"Prednisolone, 20mg tablet",CIEL:82453,
c63b13b6-210c-4575-ae5e-bbf86b5df747,10590,"Prednisolone, 5mg tablet",PIH:765,
af8c3276-dfbe-11e9-8a34-2a2ae2dbcce4,11817,"Prednisolone, Oral solution, 3mg/mL, 237mL (8oz) bottle",CIEL:82446,
93b4ebc0-d986-11e5-b5d2-0a1d41d68578,19216,"Primaquine 7.5mg tablet",CIEL:82521,
7965cb77-d7e1-4871-99eb-10718198c869,11550,"Promethazine hydrochloride, 25mg coated tablet",CIEL:82670,
8480ba1a-6c11-4323-9e3c-f3f1ac331954,11438,"Promethazine hydrochloride, Oral solution, 1mg/mL, 100mL bottle",CIEL:82670,
2dd11245-7687-49a5-baa0-b32f82271f44,11798,"Promethazine hydrochloride, Solution for injection, 25mg/mL, 2mL ampoule",CIEL:82670,
e22bf0a2-d1d7-4857-891a-131e346e7d34,10848,"Propofol, Solution for injection, 10mg/mL, 20mL ampoule",CIEL:82726,
405dfa6c-ebaa-4a51-857f-b4df3788e7dd,12362,"Propranolol hydrochloride, 40mg tablet",CIEL:82734,
72545c0c-a4fe-4f8f-907a-3d3ea59423e5,10604,"Propranolol hydrochloride, Oral solution, 8mg/mL, 150mL bottle",CIEL:82734,
af8c26be-dfbe-11e9-8a34-2a2ae2dbcce4,11151,"Propranolol, Solution for injection, 1mg/mL, 1mL ampoule",CIEL:82732,
d3cb4322-1f40-11e5-b5f7-727283247c7f,10205,"Propylthiouracil, 50mg tablet",CIEL:82743,
19039604-d164-4aaa-80c1-4c7dcb09bddd,12424,"Protamine sulfate/HCl, Solution for injection, 10mg/mL, 5mL ampoule",CIEL:82762,
17f95f85-e79c-47b7-b7e8-4c26d77b8dc4,14818,"Pyrazinamide (Z), 400mg tablet",PIH:5829,
79a38c38-5bc8-11e9-8647-d663bd873d93,11256,"Pyrazinamide (Z), 500mg tablet",PIH:5829,
bc2f0b43-5a92-4c1a-8004-47e3b36c8bdb,10936,"Pyridoxine (Vitamin B6), 50mg tablet",PIH:766,
7fe12d1b-9c7f-4205-9ab0-af5cfabdd2f8,11276,"Quinine di-hydrochloride, Solution for injection, 300mg/mL, 2mL ampoule",PIH:12347,
ed25ebed-d46e-481a-91db-34fa15a1477f,12239,"Quinine sulfate, 300mg tablet",PIH:12342,
08d3817b-4e54-4825-bc4b-0512b627d567,21379,"Raltegravir (RAL) 400mg + Darunavir (DRV) 600mg + Ritonavir (r) 100mg, tablet",CIEL:166068,
c893970e-22b5-4cb9-8be2-1a9bff480235,21378,"Raltegravir (RAL) 400mg + Etravirine (ETV) 100mg, tablet",CIEL:166069,
b5083fb5-44f7-40b8-9844-fe246aaac7ec,10824,"Ranitidine hydrochloride, Oral suspension, 15mg/mL, 300mL bottle",CIEL:83077,
50cd0561-9a07-4b38-bd32-1d283c98fd75,10085,"Ranitidine hydrochloride, Solution for injection, 25mg/mL, 2mL ampoule",CIEL:83077,
477cbb97-2ea4-4fde-b32f-e6a3dd668c2b,10276,"Ranitidine, 150mg film coated tablet",PIH:923,
8b0e1df0-c3d7-11e3-9c1a-0800200c9a66,11238,"Ready to use therapeutic food (RUTF), Nourimanba, 1kg jar",CIEL:162333,
ddc9f3d6-58b2-4a61-9487-dfd5b6bbd231,11595,"Ready to use therapeutic food (RUTF), Peanut paste, Plumpy'Nut, 92g sachet",CIEL:162333,
93b4e4d6-d986-11e5-b5d2-0a1d41d68578,10180,"Rifabutin, 150mg capsule",PIH:2460,
2ffe3312-87d5-4170-8194-62834b03b55b,11668,"Rifampicin (R) 150mg + Isoniazid (H) 75mg + Ethambutol (E) 275mg tablet",PIH:1614,
79bc3e4f-55dd-46b5-87d9-7f5f6693adf2,11208,"Rifampicin (R) 150mg + Isoniazid (H) 75mg + Pyrazinamide (Z) 400mg + Ethambutol (E) 275mg tablet",PIH:1131,
85a6e834-0d60-48d1-8847-c42d2e16e57e,11856,"Rifampicin (R) 150mg + Isoniazid (H) 75mg tablet",PIH:1194,
c6a94640-fce4-11e9-8f0b-362b9e155667,12825,"Rifampicin (R) 60mg + Isoniazid (H) 30mg + Pyrazinamide (Z) 150mg tablet",PIH:768,
6dcb48b9-968a-413d-a15a-ebb4fc3a71da,11869,"Rifampicin (R) 60mg + Isoniazid (H) 30mg tablet",PIH:1194,
c6a94776-fce4-11e9-8f0b-362b9e155667,18228,"Rifampicin (R) 75mg + Isoniazid (H) 50mg + Pyrazinamide (Z) 150mg tablet",PIH:768,
c6a948ac-fce4-11e9-8f0b-362b9e155667,12523,"Rifampicin (R) 75mg + Isoniazid (H) 50mg, Tablet",PIH:1194,
78fab944-dfbe-11e9-8a34-2a2ae2dbcce4,11809,"Rifampicin (R), 300mg capsule",CIEL:767,
204c8773-dec7-4d4b-8b67-c56daa497c61,11101,"Rifampin (R) 60mg + Isoniazid (H) 30mg + Pyrazinamide (Z) 150mg, Tablet",PIH:768,
5d455293-ce1d-4ad6-8598-0da4b4e15690,10176,"Ringer lactate, Intravenous infusion 1000mL nipple head bottle, PVC free",PIH:7873,
d4b61b57-8de2-4bf1-b402-847bbf67d2c0,19380,"Ringer lactate, Intravenous infusion 500mL nipple head bottle, PVC free",PIH:7873,
af8c0cce-dfbe-11e9-8a34-2a2ae2dbcce4,20821,"Ringer lactate, Intravenous infusion, 1000mL euro head bottle",CIEL:78617,
af8c0e04-dfbe-11e9-8a34-2a2ae2dbcce4,20822,"Ringer lactate, Intravenous infusion, 500mL euro head bottle",CIEL:78617,
03818046-358b-4b90-a91b-24913dd32459,10299,"Risperidone, 1mg tablet",CIEL:83405,
85c71cd3-b84d-4e3c-84f0-94ecc294510e,10806,"Risperidone, 2mg tablet",CIEL:83405,
7dffc3c0-d5f6-4887-8fe7-dcaa2a473590,11567,"Risperidone, 3mg tablet",CIEL:83405,
1420b4b9-ca35-4579-ae96-838f75b9e856,10522,"Salbutamol sulfate, Solution for inhalation, 100 microgram/actuation, 200 dose metered dose inhaler",CIEL:70461,
32bbd6e2-9ac0-47ca-8cd7-79aa8cf29184,11769,"Salbutamol sulfate, Solution for nebulisation, 5mg/mL, 30mL bottle",CIEL:70461,
33a162d6-6627-4c2e-bef7-87455602cddd,10985,"Salbutamol sulfate, Solution for nebulisation, 2mg/mL, 2.5mL nebule",CIEL:70461,
d3cb471e-1f40-11e5-b5f7-727283247c7f,10064,"Salbutamol, 4mg tablet",PIH:798,
f75e1e92-b1be-11e3-a5e2-0800200c9a66,11570,"Salbutamol, Solution for injection, 500 microgram/mL, 1mL ampoule",PIH:798,
192e6f5b-2b2b-4431-b42b-6a50d2980d60,11134,"Senna, 7.5mg tablet",CIEL:83797,
62da0cff-cf75-4227-93e2-6f80182c5bf0,10610,"Serum (Equine), Anti-Rabies, 200 IU/mL, 5mL vial",CIEL:162139,
0d592d52-a8ab-4e40-b7f8-a5bf4cabccea,11434,"Sevoflurane, Inhalation liquid, 250mL bottle",CIEL:83872,
e8222a0e-e290-478d-8f06-b25a5e52cd3f,11210,"Sildenafil, 50mg tablet",PIH:12088,
78fc513c-dfbe-11e9-8a34-2a2ae2dbcce4,15811,"Silver nitrate 75% + Potassium nitrate 25% caustic pencil, 6 inch flexible applicator",CIEL:165572,
441d3e0a-0d9b-4e2e-b4c0-d5a308bec4e7,11178,"Silver sulfadiazine, Skin cream, 1% (10mg/gram), 50 gram tube",PIH:938,
6c50a616-a51f-410c-a24c-fe12407a570b,11709,"Silver sulfadiazine, Skin cream, 1% (10mg/gram), 500 gram tube",PIH:938,
01f14854-8305-4b12-8a52-3e01555fd66e,12139,"Simvastatin, 20mg tablet",CIEL:83936,
0ff47596-5599-4558-a5a7-214a3ae6584e,11224,"Sodium bicarbonate, Solution for injection, 8.4% (1mmol/mL), 20mL ampoule",CIEL:84041,
af8c14ee-dfbe-11e9-8a34-2a2ae2dbcce4,12102,"Sodium chloride, 0.45% Intravenous infusion, 1000mL bottle",CIEL:84047,
78facb14-dfbe-11e9-8a34-2a2ae2dbcce4,10693,"Sodium chloride, 0.9% Intravenous infusion, 1000mL bottle with additive port",CIEL:84047,
af8c162e-dfbe-11e9-8a34-2a2ae2dbcce4,20816,"Sodium chloride, 0.9% intravenous infusion, 1000mL euro head bottle",CIEL:84047,
69b1ea41-3165-4595-b1a7-07e89229955b,11031,"Sodium chloride, 0.9% Intravenous infusion, 1000mL nipple head bottle",CIEL:80804,
78facf7e-dfbe-11e9-8a34-2a2ae2dbcce4,11604,"Sodium chloride, 0.9% Intravenous infusion, 100mL bottle",CIEL:84047,
78fad0e6-dfbe-11e9-8a34-2a2ae2dbcce4,11719,"Sodium chloride, 0.9% Intravenous infusion, 250mL bag with additive port",CIEL:84047,
78facc4a-dfbe-11e9-8a34-2a2ae2dbcce4,10863,"Sodium chloride, 0.9% Intravenous infusion, 500mL bag with additive port",CIEL:84047,
af8c1764-dfbe-11e9-8a34-2a2ae2dbcce4,20817,"Sodium chloride, 0.9% intravenous infusion, 500mL euro head bottle",CIEL:84047,
30ee6a08-9440-4f7e-a1e7-39219d9e9b25,11028,"Sodium chloride, 0.9% Intravenous infusion, 500mL nipple head bottle. PVC free",CIEL:80804,
af8c300a-dfbe-11e9-8a34-2a2ae2dbcce4,10338,"Sodium nitroprusside, Powder for solution for infusion, 50mg vial with solvent",CIEL:84081,
b2b0d66a-4865-49fa-9af8-6d898f46dc78,10134,"Sodium valproate, 250mg capsule",CIEL:84114,
19e4dd0b-bd14-4c2b-ad3e-39ec8ea047d7,19381,"Sodium valproate, 200mg enteric coated tablet",CIEL:84114,
fc899af0-e745-4e60-ab06-3b3375333786,11847,"Sodium valproate, 500mg enteric coated tablet",CIEL:84114,
d89a847c-1e50-471d-9219-f7ad71bafa7e,10051,"Sodium valproate, Oral solution, 57.64mg/mL, 150mL bottle",CIEL:84114,
82f3e5d8-0701-4948-a511-7d6f932dc9e6,11259,"Spironolactone, 25mg tablet",PIH:4061,
78fadc4e-dfbe-11e9-8a34-2a2ae2dbcce4,10163,"Streptokinase, Powder for solution for infusion, 1.5 MIU vial",CIEL:84359,
f55edf29-b1ac-4c43-8fb4-57a9c4415c0c,11806,"Streptomycin sulfate, Powder for solution for injection, 1g vial",CIEL:84361,
bf59d3b9-d744-445b-8e3b-f0e7e9f0767b,10352,"Sulfadoxine (S) 500mg + Pyrimethamine (P) 25mg tablet",PIH:12344,
fb8c642a-8c4d-4442-bfbc-d41308c07c41,12591,"Suxamethonium chloride, Solution for injection, 50mg/mL, 2mL ampoule",CIEL:84583,
07e34767-497b-4dbe-883a-1520d90364f8,12268,"Tamsulosin, 400 microgram tablet",PIH:12170,
8112cd32-ae2a-11e4-ab27-0800200c9a66,12605,"Tamoxifen, 20mg tablet",PIH:7664,
78f96fda-dfbe-11e9-8a34-2a2ae2dbcce4,10856,"Tenofovir disoproxil fumarate (TDF) 300mg + Lamivudine (3TC) 300mg + Efavirenz (EFV) 600mg tablet",CIEL:164505,
78f96a76-dfbe-11e9-8a34-2a2ae2dbcce4,10706,"Tenofovir disoproxil fumarate (TDF) 300mg + Lamivudine (3TC) 300mg tablet",CIEL:161364,
78faa576-dfbe-11e9-8a34-2a2ae2dbcce4,11870,"Tenofovir disoproxil fumarate (TDF), 300mg tablet",CIEL:84795,
a40d9ebc-c981-11e7-abc4-cec278b6b50a,10556,"Terbinafine hydrochloride, 250mg tablet",CIEL:84825,
737a2d0f-82f9-4e1d-887d-c28ab3728502,11515,"Tetanus antitoxin (Equine), 1,500 IU/mL, 1mL ampoule",CIEL:84877,
e66b74f7-854e-4392-852a-886b1d31d9fc,11029,"Tetracaine hydrochloride, Eye drop, 0.5%, 10mL bottle",CIEL:84889,
d9333e11-4b28-41fe-93c5-44e624ef1b2c,11121,"Tetracycline hydrochloride, Eye ointment, 1%, 5 gram tube",CIEL:84894,
44ad6301-71e6-453d-80c1-fe0d409dc63c,10272,"Thiamine (Vitamin B1), 100mg tablet",CIEL:84995,
30016839-8b3d-4eea-a647-0d8342e44ddb,12129,"Thiamine (Vitamin B1), 50mg tablet",CIEL:84995,
35816ccb-904b-4ca0-8160-d7de356d5f1e,11801,"Thiamine (Vitamin B1), Solution for injection, 50mg/mL, 2mL ampoule",CIEL:84995,
88c829e2-081b-4082-9185-79928a39f305,11069,"Thiopental, Powder for solution for injection, 500mg vial",CIEL:85015,
25da272a-5892-4c53-87bd-96c6a2d8689f,10766,"Timolol maleate, Eye drop, 0.25%, 5mL bottle",CIEL:85134,
48bad836-e456-40db-be79-769e2798b23e,10165,"Tramadol hydrochloride, 50mg capsule",CIEL:85276,
43271fad-6f01-4a94-9e4f-1746642a3af6,10034,"Tramadol hydrochloride, Solution for injection, 50mg/mL, 2mL ampoule",CIEL:85276,
8319e5d6-777e-4d0e-9aad-099e684dcc8e,11309,"Tranexamic acid, Solution for injection, 100mg/mL, 5mL ampoule",CIEL:85286,
a40d9d90-c981-11e7-abc4-cec278b6b50a,11665,"Tretinoin, Skin cream, 0.05%, 20 gram tube",CIEL:85330,
678d2718-abe3-4c7d-bd6d-e1761d9a5eeb,11393,"Trihexyphenidyl, 2mg tablet",PIH:915,
c18e751c-1ec5-420b-8ba7-68a22c5d1acc,10660,"Trihexyphenidyl, 5mg tablet",PIH:915,
72a1bbde-5946-40d5-8750-918a47be523f,10647,"Tropicamide, Eye drop, 0.5%, 5mL bottle",CIEL:85597,
af8c4eaa-dfbe-11e9-8a34-2a2ae2dbcce4,10996,"Tuberculin purified protean derivative (PPD), 5 Tuberculin Units (TU)/0.1mL, 1mL vial of 10 doses",CIEL:82886,
af8c4fea-dfbe-11e9-8a34-2a2ae2dbcce4,11116,"Vaccine, Haemophilus Influenzae Type B (Hib) conjugate, monodose vial with solvent",CIEL:5261,
78fc557e-dfbe-11e9-8a34-2a2ae2dbcce4,11157,"Vaccine, Meningitis (A+C+W135+Y) conjugate, monodose pre-filled syringe with solvent",CIEL:79549,
af8c4d2e-dfbe-11e9-8a34-2a2ae2dbcce4,11433,"Vaccine, Pneumococcal conjugate, PCV13, 0.5mL monodose pre-filed syringe (Child)",CIEL:165575,
af8c47ca-dfbe-11e9-8a34-2a2ae2dbcce4,10087,"Vaccine, Pneumococcal polysaccharide, PPSV23, 0.5mL monodose pre-filled syringe (Adult)",CIEL:82213,
24e44864-7ab3-4919-8e75-004b838ae06c,10003,"Rabies, Vaccine, Cell culture (CCV), Monodose vial, with diluent",PIH:413,
0445f6c4-7ac2-489c-806d-0c97b127c68f,11303,"Vasopressin, Solution for injection, 20 IU/mL, 1mL ampoule",CIEL:86127,
6dfc00d4-66b8-45c8-8a45-7bd61d08c928,11782,"Vecuronium bromide, Powder for solution for injection, 10mg vial",CIEL:86145,
af8c2d94-dfbe-11e9-8a34-2a2ae2dbcce4,14166,"Verapamil hydrochloride, Solution for injection, 2.5mg/mL, 2mL ampoule",CIEL:86177,
78fb5fa2-dfbe-11e9-8a34-2a2ae2dbcce4,10451,"Vinblastine sulfate, Solution for injection, 1mg/mL, 10mL vial",CIEL:86262,
c3ece4a6-91d4-11e8-9eb6-529269fb1459,10935,"Vincristine sulfate, Solution for injection, 1mg/mL, 1mL vial",CIEL:86267,
ae7b2889-8094-49a8-82b5-3b70d351b81d,12360,"Vitamin A (Retinol), 200,000 IU soft gel capsule",PIH:4063,
af8c2588-dfbe-11e9-8a34-2a2ae2dbcce4,19226,"Vitamin B complex, Solution for injection, 10mL ampoule",CIEL:86341,
8e54abed-51ff-4f40-b597-705d241286ef,11810,"Warfarin sodium, 1mg tablet",CIEL:86417,
78f95bc6-dfbe-11e9-8a34-2a2ae2dbcce4,10048,"Zidovudine (AZT), Oral solution, 10mg/mL, 240mL bottle",CIEL:86663,

